Date;Costa_Rica;Lituanie;Colombie;Grece;France;Test_à_con_pour_France;;Suede;Chili;New_Zealand;Suisse;Irlande;Autriche;Italie;Portugal;Luxembourg;Allemagne;Pologne;Tchéquie;Lettonie;EU27_2020;Arabie_Saoudite;EA19;G20;Chine;Afrique_du_sud;Indonesie;Inde;Turquie;Isreal;Belgique;Mexique;Slovaquie;USA;Pays_bas;Bresil;Finlande;Slovenie;Canada;Hongrie;Norvege;OCDE;Japon;Espagne;Danemark;Estonie;Royaume-Uni;Islande;Australie;Corée_du_sud
1983-Q3;;;;2,355211665;0,081504971;283756,2356;;1,127330251;;;0,435536475;0,365866648;0,838428419;1,862228848;-1,500339839;1,530275988;-0,208367803;;;;;;;;;1,152778503;;;;;0,834639932;0,830142741;;1,999064294;1,47510981;;0,919295976;;1,118398007;;1,38234478;1,31880257;1,496253621;0,147060704;-1,290314265;;1,08345755;0,095576801;2,788197533;3,713597355
1983-Q4;;;;3,310113654;0,579302068;285400,0413;;2,014711165;;;0,349783064;0,949442595;1,013589137;2,216799557;-0,652490849;2,017614358;1,383273921;;;;;;;;;2,536371796;;;;;1,11730004;1,150445915;;2,086217479;-0,701583523;;-0,242607342;;1,260197667;;0,037273945;1,433844119;0,83312633;0,646116914;2,339343054;;0,852220362;0,991969712;1,677953348;0,715888069
1984-Q1;;;;-0,643852978;0,614975103;287155,1805;;2,256875815;;;1,19473237;1,323472594;-1,317603741;-0,196112871;-0,770611829;2,008825017;1,322572601;;;;;;;;;1,696766485;;;;;0,404556436;2,760114021;;1,954770289;1,676444412;;1,578488505;;1,720298067;;2,682463541;1,447274979;1,15167553;0,827201218;1,298158981;;0,697636436;1,488003664;2,50869533;4,381299676
1984-Q2;;;;-2,588699527;0,371095595;288220,8008;;-1,513563096;;;0,497644414;1,460845341;-0,705957587;0,321964637;-1,034333756;1,562180116;-1,575206402;;;;;;;;;2,077491808;;;;;0,152870268;-1,471891339;;1,727792663;-0,058949625;;0,135519718;;1,955921331;;0,620679855;0,670995578;1,514425641;-0,308284679;1,267804499;;-0,882030369;1,535971926;1,122581577;2,506439485
1984-Q3;;;;3,039879871;0,464507836;289559,609;;1,322052833;;;1,7509008;1,409504901;0,91992237;1,177467534;2,404084272;0,740315982;2,723287578;;;;;;;;;-1,657470107;;;;;0,286767681;2,421554744;;0,964063628;1,093892434;;0,893219651;;0,420533849;;2,895367311;1,215314114;1,222067612;0,870915218;0,912187488;;0,64091575;1,224880414;0,848355048;1,363243714
1984-Q4;;;;1,199735651;0,284330482;290382,9152;;0,929832508;;;0,811258481;1,201564066;0,95028883;0,01604437;-0,2316478;0,038899643;0,841814285;;;;;;;;;0,154612647;;;;;0,644336748;-0,881230455;;0,820857146;0,183878781;;1,180415828;;1,584483871;;2,077149881;0,643439135;0,172601927;0,127632419;0,465100265;;1,960829859;0,819432844;0,701998631;0,486023902
1985-Q1;;;;-2,684147955;0,121464403;290735,6271;;0,138870664;;;1,1747838;0,866556749;0,480319771;0,571727581;1,088803087;-0,025472148;-0,545070922;;;;;;;;;-0,595775596;;;;;0,427656259;1,829112115;;0,969072301;0,368847396;;0,689380883;;1,51940209;;1,960690155;0,9722419;2,450569896;1,115984954;0,317686043;;0,799623349;0,588964392;1,44634635;2,810896317
1985-Q2;;;;0,154857359;0,639730206;292595,5507;;1,056977679;;;0,855004022;0,461224127;0,155684194;1,320883135;0,973922931;0,546865216;1,002247959;;;;;;;;;-0,727141963;;;;;0,365211577;-0,086641166;;0,880466353;1,972851315;;1,127935045;;0,318739387;;-1,373830807;1,073436922;2,024950032;-0,093929207;1,610371546;;2,137637487;0,564402476;2,211635629;2,408892709
1985-Q3;;;;4,801745465;0,752372548;294796,9593;;1,103460017;;;0,139898325;-0,025823585;1,484461339;0,801015883;-0,373988317;1,739756298;1,302408149;;;;;;;;;-0,263979032;;;;;0,677149728;0,625404543;;1,527121263;-0,974238714;;0,499088621;;1,268698772;;2,907229393;1,161193511;1,308559679;1,036666832;2,179652219;;0,091829396;0,742035808;1,351374255;1,137674121
1985-Q4;;;;3,88341557;0,322440391;295747,5038;;-1,004893611;;;0,9132554;-0,411335987;-0,416358753;0,666795973;1,587131687;2,866838608;0,599977251;;;;;;;;;1,069340316;;;;;0,517968412;-0,271496552;;0,743327344;2,446499155;;0,168415598;;1,534781494;;0,964978631;0,821083432;1,328426309;1,148468301;1,901622049;;0,236179275;1,061648587;-0,245823509;3,048656647
1986-Q1;;;;-6,376633213;0,359365164;296810,3173;;2,023470286;;;0,534149395;-0,476883795;0,89439608;0,6231799;1,321063257;3,202975963;-0,57204937;;;;;;;;;-1,191395651;;;;;0,547889625;-1,92823854;;0,933524708;0,176768535;;0,060355234;;-0,030061903;;1,874972711;0,442762533;0,397646389;0,28204135;0,865081814;;1,132900807;1,461927375;0,638704486;1,925429551
1986-Q2;;;;2,67650975;1,125299055;300150,321;;0,500524353;;;0,480621358;-0,220145043;1,209921631;0,646812678;1,128379966;2,819251519;1,150684662;;;;;;;;;0,690410026;;;;;0,203576123;-0,373519773;;0,450377363;1,732328888;;0,43515726;;0,568484015;;-1,356155484;0,639801353;-0,245688838;2,381555918;-0,296741302;;0,741475755;1,905118594;-0,177680054;3,897172975
1986-Q3;;;;-1,460956352;0,326663944;301130,8039;;0,489035763;;;-0,088404836;0,349549576;0,081471992;0,998122617;0,535233507;1,88521542;0,738239227;;;;;;;;;0,225035091;;;;;1,230936529;-1,898208827;;0,956992886;0,253506563;;4,358457381;;0,126214599;;2,610107478;0,674431844;0,585787749;-0,705039025;-0,039017767;;0,4585683;2,438086319;0,282012916;4,317175112
1986-Q4;;;;2,718685968;0,36940724;302243,2028;;0,303682301;;;-0,130248837;0,987010685;0,074006433;0,410590175;1,600706368;0,897677378;0,997108218;;;;;;;;;0,419882585;;;;;-1,156201418;-0,273023038;;0,536985718;-1,274309195;;-1,874460476;;-0,722101968;;0,547564819;0,615235983;0,788721108;0,638803135;0,367632584;;1,791063001;2,747322694;1,657921303;1,559825819
1987-Q1;;;;-4,286339826;0,24639691;302987,9208;;0,45626201;;;0,175169724;1,404725829;-0,852827057;0,40962454;1,805396508;0,39014948;-2,509804892;;;;;;;;;0,72728254;;;;;0,706357821;0,597476046;;0,74501963;0,239278793;;0,766620586;;2,307193327;;-0,418688258;0,324972704;-0,071725638;2,048184242;-1,569174494;;0,939931199;2,547970949;0,955394898;3,211522029
1987-Q2;;;;-1,894337321;1,150525549;306473,8742;;2,212031342;;;0,754633327;1,567871274;1,764855166;1,514381795;1,60081077;0,428521307;2,244993958;;;;;;;;;0,356603187;;;;;1,111189178;2,736231087;;1,078842316;1,642375645;;1,741914027;;1,291592995;;2,197283666;1,634235613;2,0955948;1,49605753;3,024836903;;1,463181038;1,964998593;1,572751938;4,953211831
1987-Q3;;;;0,298791019;0,685332959;308574,2407;;1,136551934;;0,542702085;1,259434287;1,556645286;1,214960389;0,288641596;1,547363343;0,946731365;0,69212071;;;;;;;;;0,364927876;;;;;1,397512752;0,107060851;;0,867566856;1,146136544;;0,388182895;;1,522052283;;-2,607621844;1,10743761;2,000277551;2,065202533;-1,381495735;;2,421152356;1,039469583;1,813383279;0,975698471
1987-Q4;;;;5,882251649;1,688784591;313785,3949;;0,311079872;;0,461647727;0,782846691;1,428591408;0,810184811;1,075995276;1,19749144;1,654540177;1,599900168;;;;;;;;;1,227631694;;;;;1,290633452;1,208326572;;1,717036096;0,814297627;;1,970042331;;1,291892412;;1,813583314;1,82214987;2,574799235;2,045736097;0,595971644;;1,11098778;0,103175991;2,028806756;2,035328587
1988-Q1;;;;2,302850916;1,230794918;317647,4496;;0,47846826;;-0,385295157;0,249713375;1,270740591;-1,010978113;1,471709696;4,556632001;2,22271802;-0,906972722;;;;;;;;;1,502943309;;;;;0,990360014;-0,675506228;;0,516654167;0,131301948;;1,273351429;;1,457933086;;-0,37338757;0,835717829;2,387212705;0,321543408;0,98007254;;1,735826963;-0,472976227;0,424636063;7,703239327
1988-Q2;;;;-3,711946586;0,59436677;319535,4405;;0,193406783;;-0,475497676;0,626401069;1,136569822;1,835161278;0,635269809;0,454994464;2,612814571;1,812832048;;;;;;;;;0,710055327;;;;;0,932079886;-0,320852788;;1,313900617;0,76187219;;0,804067636;;0,885658372;;-1,533099202;0,699206444;-0,145997226;1,22318158;0,055030685;;0,548027624;-0,62217562;0,071918594;-2,1607374
1988-Q3;;;;0,739640086;1,306439382;323709,9773;;0,165338555;;0,228188398;1,136737564;1,018049402;1,661264342;1,313966057;0,762612717;2,880656406;1,133075704;;;;;;;;;1,34491922;;;;;1,228906465;0,123422488;;0,585928314;0,851588504;;1,231671554;;0,009098695;;0,844981495;1,063341246;2,230947392;1,802907916;-1,90125445;;1,484552846;-0,413715371;0,816530408;3,145655266
1988-Q4;;;;1,817496476;1,055199262;327125,7626;;2,116756794;;-0,875102273;1,750111656;1,010502067;1,183299725;1,193897196;1,319190173;2,926296302;1,177546594;;;;;;;;;0,938980474;;;;;0,979884921;1,992230561;;1,332500553;0,930330374;;1,850135187;;0,697440592;;0,143202542;1,17248514;1,053823715;-0,224281664;2,460192868;;0,832518866;-0,057924087;1,581411339;3,254636181
1989-Q1;;;;3,492845301;1,258680059;331243,2293;;0,164711547;;1,277588373;0,317756372;1,206530316;0,823139698;0,621204493;3,766029175;2,648368327;1,045142904;;;;;;;;;0,619315947;;;;;0,76019039;1,873677883;;1,016597674;1,517731509;;1,19458455;;1,14072018;;-0,653577383;1,226021165;2,698039962;2,358130461;1,130299648;;0,407737802;0,198630532;1,014801469;0,043277553
1989-Q2;;;;-1,108916435;0,829536821;333991,0139;;0,675412149;;0,577584069;1,809704335;1,581667362;0,475649301;0,432396865;-1,41413539;2,140820765;0,402547977;;;;;;;;;0,433857416;;;;;0,961123679;0,038205539;;0,763265657;1,245802409;;1,757607555;;0,382183085;;1,17940318;0,389964277;-1,30573169;0,984088837;-2,001584299;;0,626372861;0,315227277;2,109230656;1,460586398
1989-Q3;;;;-1,374559638;1,085464579;337616,368;;0,030821689;;-1,123872604;0,715132684;2,164625023;0,829097953;1,042437027;1,972954215;1,463473366;0,913245256;;;;;;;;;0,080345162;;;;;0,37144843;1,864123977;;0,740876994;0,87768189;;1,178506979;;0,357792585;;0,972886657;0,986468607;1,749678162;1,339679544;-1,486353377;;0,067311473;0,322138084;0,841994538;2,564383464
1989-Q4;;;;4,286397704;1,520513211;342749,8695;;1,307210199;;-0,192410476;1,31966816;2,593530417;1,300395898;1,029139679;0,832613301;0,900854462;1,158805549;;;;;;;;;-0,618832123;;;;;1,298638289;-0,881771666;;0,197050974;0,80527414;;0,047319186;;-0,213453123;;0,700081257;0,97157825;3,098252201;-0,166005345;1,6576394;;0,067894851;0,280219594;-0,26986808;4,129775627
1990-Q1;;;;0,943453928;0,509619164;344496,5885;;0,212357079;;-0,171361251;1,718724572;2,525290337;1,232355365;0,398617358;1,017439357;0,788354081;2,075706554;;;;;;;;;0,080051424;;;;;1,563246317;2,174244872;;1,092795416;1,253436712;;1,354072902;;0,942760141;;-0,363767302;0,951210427;-0,475764015;0,87601898;-0,555739332;;0,648018721;0,261792364;0,794042998;1,01855052
1990-Q2;;;;-2,784215709;0,38210956;345812,9429;;-0,305109459;;-0,014304617;0,583434107;2,059279618;1,078142771;0,304784304;1,870296778;1,144335786;0,491660084;;;;;;;;;-0,082522011;2,46526052;;;;-0,353727874;2,169802353;;0,36291179;0,83691369;;-1,376299839;;-0,41411306;;1,080264384;0,919319753;3,153970057;1,699634141;2,248686049;;0,490921234;0,279188306;0,126141221;2,23062202
1990-Q3;;;;-6,848247815;0,465876318;347424,0036;;-0,792884966;;0,912049787;-0,365506245;1,257670078;0,826362616;0,160344602;0,698606862;1,933530546;2,105934971;;;;;;;;;-0,084042341;1,005079199;;;;0,132864989;1,364136563;;0,066512432;1,362324985;;-2,14259536;;-0,707548459;;-0,983428603;0,37145125;1,676741547;-0,29846911;0,288459453;;-1,059967515;0,327839303;-0,570961316;3,232927558
1990-Q4;;;;10,42788799;0,360308929;348675,8033;;1,13594325;;1,169632098;-0,432186418;0,45468201;0,683751202;-0,649584431;2,658981232;2,632888285;1,760421133;;;;;;;;;0,092815014;1,332367733;;;;1,213353942;1,270953872;;-0,910394541;0,792733374;;-0,573305292;;-0,891196884;;2,677670275;0,251969679;-0,189979697;3,78168337;-1,073961938;;-0,360665206;0,31654637;0,592887265;2,033266271
1991-Q1;;;;0,425654387;-0,152138798;348145,3321;;-0,31136664;;-2,424327354;0,14597322;0,02482338;0,692705087;1,973555466;-2,330576906;2,708053464;2,834538856;;;;;;;;;-0,795422603;3,56899132;;;;-0,431525413;0,275608267;;-0,467867584;-0,406317571;;-1,950046361;;-1,427068555;;0,848660489;0,117692652;0,871317214;-1,921754413;0,295591234;;-0,315031078;0,148932074;-1,291435742;3,750176278
1991-Q2;1,023848599;;;-1,718026457;0,300978988;349193,1764;;-1,147189466;;-0,678586816;-0,95559206;0,022640762;0,9121643;-0,547240957;1,962589301;2,245888829;-0,529306039;;;;;;;;;-0,225649346;2,555983803;;;;1,167532986;1,530225799;;0,779718038;1,172009654;;-1,196843878;;0,466260689;;0,522850829;0,579873009;1,186411273;1,219274668;1,078705412;;-0,148848557;-0,147785638;-0,164203612;1,661478045
1991-Q3;0,478602397;;;1,849350809;0,298736199;350236,3428;;-0,485888327;;0,318114449;0,000120258;0,387840267;1,109097288;0,035820181;1,073590737;1,345213026;-0,218317666;;;;;;;;;-0,038785793;1,339736366;;;;0,674732007;0,185943273;;0,505338431;0,408864799;;-2,057785488;;0,133908241;;-0,244288273;0,289676404;-0,22137912;0,755272475;0,740823925;;-0,242120788;-0,591563996;0,435059423;2,145297059
1991-Q4;4,200337387;;;-0,378222805;0,48563659;351937,2186;;-0,154936158;;0,648625275;0,354934987;0,84502496;0,611831277;1,173646349;0,023666545;0,419942052;1,299062392;;;;;;;;;-0,172064954;1,533548928;;;;0,505904356;1,806169428;;0,348563902;1,109336867;;-1,17266231;;0,184531308;;0,733193119;0,637326852;0,702333496;0,497512438;-0,985146169;;0,151018582;-0,98579378;0,060990251;2,503572026
1992-Q1;1,796546481;;;2,217449177;0,974022522;355365,1664;;0,91757324;;0,297160861;0,755019268;1,078896145;0,383703805;0,268945671;1,768950341;-0,075740707;1,52198092;;;;;;;;;-0,700747897;1,091365275;;;;1,401939339;-0,008741365;;1,197157574;0,707698191;;0,321364563;;0,072893567;;2,126588807;0,871872317;0,031100621;0,997700538;1,441056024;;-0,012037926;-1,109030913;0,763593256;1,780392603
1992-Q2;2,185780709;;;-3,066086596;-0,058183005;355158,4043;;-0,513647649;;0,007139287;-0,398921486;1,070612909;0,479170189;-0,057245116;-0,919372036;-0,073511391;-0,771180323;;;;;;;;;-0,613372611;1,290625138;;;;-1,215734014;1,639826199;;1,084320604;-0,918964154;;-1,124253065;;0,122114907;;0,521493005;0,297118871;0,35015406;-1,303955142;-0,798038372;;-0,137819162;-0,95095968;0,716367863;0,701694982
1992-Q3;4,279387946;;;1,547949806;0,030030426;355265,0599;;-1,447435642;;-0,770988007;-1,018233447;0,862660013;0,079118778;-0,222055678;-0,345960037;0,357165266;-0,174189929;;;;;;;;;-1,157736308;3,468742828;;;;0,308941233;0,928578032;;0,988107189;0,30420957;;-0,816173951;;0,53698518;;1,310034822;0,506383954;0,117664944;0,0638667;2,712643035;;0,61390373;-0,519061305;0,988403988;0,067624061
1992-Q4;-1,060264504;;;-0,532170776;-0,229110761;354451,1094;;-1,372299789;;1,262589928;-0,765575854;0,616840493;-0,302467443;-0,689307199;-0,159542129;0,920053031;-0,322148143;;;;;;;;;-0,849714498;0,502289408;;;;-1,232574249;0,083307471;;1,042879871;0,376704761;;-0,706680486;;0,568910538;;-0,715831064;0,261763342;-0,63750149;-0,651596125;-0,440450662;;0,66754748;0,034808005;2,069850428;1,560677644
1993-Q1;3,062305112;;;-2,653931022;-0,551392471;352496,6926;;-1,82348395;;1,644701787;-0,155093687;0,500612148;-0,239480654;-0,13946524;-1,318634595;1,277108781;-0,720495046;;;;;;;;;1,285733289;1,921953626;;;;-0,759719272;-0,028183147;;0,166979092;0,615912517;;0,234073512;;0,639946265;;-0,657955685;0,217497738;1,126858466;-0,932984303;-1,201042066;;0,690059139;0,530908061;0,709297951;1,990657829
1993-Q2;0,891395095;;;1,7093619;0,037423362;352628,6088;;1,301117814;;2,212203816;1,105270328;0,530791567;0,570548661;-0,241254257;0,050113557;1,392368245;-0,027127149;;;;;;;;;0,682763862;1,146154392;;;;1,010258312;0,2651562;1,3909376;0,582113453;0,249895847;;-0,192501893;;0,910433228;;1,736165313;0,425536226;-0,633145863;-0,00677533;-0,413519134;;0,47472243;0,904943833;0,583577819;2,565331673
1993-Q3;2,097128351;;;0,340400849;0,133983885;353101,0743;;1,364710026;;2,027558382;0,354940896;0,713412997;1,019556979;-0,157708891;0,695529051;1,336455741;0,59701302;;;;;;;;;1,282386428;3,35959042;;;;0,31644804;1,012703174;1,159824799;0,477156587;0,817258299;;0,572295823;;0,953047096;;1,992487571;0,391854374;-0,717862391;1,203186557;0,165747008;;0,784885611;1,210698929;0,122741622;1,843683328
1993-Q4;1,183246985;;;0,19928804;0,267874176;354046,9409;;-0,166831901;;0,931635389;0,595240256;1,002046454;0,70270054;0,73313065;0,335461909;1,162644387;-0,09441251;;;;;;;;;0,853492158;3,340132525;;;;0,952396909;1,311540772;1,506506636;1,36007556;-0,620387229;;0,754527163;;0,431683602;;3,557989504;0,869915136;0,630002484;0,376845971;2,188264271;;0,66848534;1,34170469;1,836605446;1,913663988
1994-Q1;-0,142877365;;;-0,792530175;0,729334852;356629,1286;;1,142023089;;1,517365031;0,496256096;1,350757536;0,321515999;0,761668611;0,33869414;0,949749123;1,397299051;;;;;;;;;-0,047133474;0,913822294;;;;0,70359509;1,040300968;1,788229087;0,97031284;1,49653161;;0,664628058;;1,473568699;;-1,140091879;0,947110111;0,900698594;0,827092028;1,222447407;;1,165132687;1,202459074;1,633351102;2,916855703
1994-Q2;2,965365686;;;1,218187105;1,091590217;360522,0573;;1,018929546;;0,663941128;-1,035444843;1,729523864;0,172232155;0,723639097;1,295817808;0,753364699;0,239649208;;0,967110121;;;;;;;0,975661962;2,742164279;;;;1,149795769;2,104168348;1,218534052;1,355099752;1,150384582;;0,867921019;;1,461328599;;2,328807905;0,551383734;-0,574447247;0,219252651;2,928826792;;1,142664085;0,853415134;1,198442287;1,631592096
1994-Q3;0,76188735;;;2,682229849;0,539512337;362467,1182;;1,160904234;;1,712262005;1,074304501;2,188891878;0,906741452;0,623469259;0,452189918;0,557057233;0,70394541;;1,359144477;;;;;;;1,124515257;-0,037292014;;;;0,279731148;0,76064864;1,899671272;0,584536016;0,758168233;;2,283273409;;1,278408105;;-1,358435673;0,897375234;1,172163649;0,793995059;-0,468871678;;1,088298627;0,306349476;0,771360332;1,682199111
1994-Q4;-0,419120792;;;-0,82163945;0,888425432;365687,3683;;1,517095444;;1,328861204;0,49572577;2,532276072;1,350074333;0,938947453;1,201951322;0,383915746;1,17382955;;2,186255117;;;;;;;1,858295375;-0,051385778;;;;1,682112024;1,153387771;1,416354765;1,145518265;0,946897658;;2,517726235;;0,729647389;;3,952007956;0,967319789;-0,395705575;0,374223486;2,508937106;;0,54227407;-0,182250763;1,044894461;3,930438208
1995-Q1;3,56697933;;;-0,040633383;0,568221066;367765,281;;1,280260541;;1,213707008;-0,3923386;6,302186399;0,836180191;1,255574938;0,174836529;1,175591279;-0,332409422;;1,708041588;;;;;;;0,24994674;5,370421692;;;;-0,055348257;-5,7358949;1,516132899;0,35469547;0,680302747;;-0,826446281;;0,929487425;;-0,781159062;0,384444243;1,105735557;1,142035499;0,514218948;;0,368565149;-3,004450734;0,039870548;2,090489418
1995-Q2;-0,529899767;2,127133976;;0,947533377;0,480551528;369532,5826;;0,444650223;2,757814856;1,277019872;0,080065495;0,774870745;0,424044226;0,07015135;1,179121107;1,049264784;0,732503229;1,807788791;0,395624855;0,559397362;1,082194;;0,557683;;;0,287484075;2,037694754;;;2,433780552;0,42061728;-4,894967622;1,665251621;0,298305699;0,784550155;;2,686170213;0,212439021;0,040377509;-0,189457186;0,872547564;0,36343159;0,920809824;0,620257229;-0,286098332;-0,988348103;0,36311861;2,721451777;0,401938463;2,021824591
1995-Q3;-0,029741278;0,013409642;;0,537860114;0,079497897;369826,3533;;0,502689819;0,489260671;0,922622709;0,489898669;1,043783985;0,226812689;0,444805928;0,433832717;1,039608695;0,194780866;3,560366776;2,919067488;-1,058142479;0,394949;;0,220861;;;0,663462949;0,38897581;;;1,240407288;0,599565735;1,888289487;0,584392891;0,850664868;0,785696194;;-0,451811563;0,200106825;0,131784833;-0,002579229;2,356398183;0,852406444;1,190638999;0,403677327;0,4170515;-0,33768782;0,983747914;-1,114206821;2,256286818;2,075873115
1995-Q4;0,410677774;2,047306325;;0,579167974;0,166964758;370443,833;;1,010978132;1,839741522;0,670404681;0,057806563;0,308101414;0,344772176;0,828152898;0,677522441;1,070725294;0,025917782;-0,147728313;-0,770604418;0,170193689;0,544305;;0,353297;;;0,336366655;1,369192634;;;0,881996027;0,206090819;1,909210131;1,902757339;0,679036536;0,712376003;;0,049144311;0,229534425;0,409812959;-0,413354617;1,233719659;0,560337958;0,249161484;0,76005554;0,731687334;1,169999279;0,231353272;0,092391407;-0,026017147;1,870552316
1996-Q1;-0,037877459;1,281126903;;0,542957052;0,629115072;372774,3509;;0,687173907;3,079251895;1,404528393;0,547105027;5,610887571;0,686536767;0,220015719;0,78990095;1,186705089;-0,829258591;2,95812535;2,387550883;-0,108140715;-0,002345;;0,194293;;;1,852498307;1,687402878;;;1,686201474;-0,201498034;2,702053988;1,689966634;0,748971329;0,410827909;;1,80299922;0,670233098;0,06880559;0,617126645;1,510334003;0,727490181;0,812515258;0,591061032;0,015030293;0,899313856;0,5543116;4,606983639;1,643637565;1,908135199
1996-Q2;0,023405083;-0,320961137;;0,573881042;0,170914859;373411,4777;;-0,834681849;1,184746178;0,889552239;-0,393257795;1,206737005;0,86293666;-0,105363425;1,199491897;-7,017608955;1,358769899;2,194463545;0,704964345;-0,084485083;0,721561;;0,707341;;;1,19135893;3,216570103;;;1,387341302;0,701793472;1,310054222;1,181148632;1,667883947;1,114967157;0,881116042;0,789033009;1,149485029;0,696292748;-0,610245412;-0,137003578;1,135737053;1,258776417;0,738336268;2,708013266;1,70264148;0,21065647;0,33778459;0,686406788;2,020152462
1996-Q3;1,650336393;3,274973142;;1,360099317;0,617350454;375716,7352;;0,487194845;1,171627832;0,6568436;-0,309821957;-1,346388944;0,342162323;0,148144048;1,356809474;7,757616145;0,360923854;0,870041743;0,42206663;3,487757898;0,526199;;0,542863;;;1,191484164;1,872110621;0,48898;;1,221262489;0,46045354;1,681706441;2,50226964;0,897010936;1,400073112;3,922927469;0,58010194;1,302319717;0,863973279;-0,148657814;3,332387583;0,741202893;0,137356387;0,856899433;0,282819107;3,18053704;1,102764766;-2,063247859;0,774561761;1,758931416
1996-Q4;1,49072656;0,727059883;;1,059410818;0,123509359;376180,7805;;0,663644165;1,323898587;1,308054086;0,624416619;0,82451316;0,148838059;-0,304402667;0,282339693;1,347940445;0,73207547;-4,057881776;0,124436712;5,204359416;0,35373;;0,436623;;;0,938171466;3,246263562;1,58557;;1,594395927;0,78868044;3,016404979;1,967492187;1,038397649;0,710941146;-1,027533201;1,873057648;1,743782625;0,80536636;1,25671185;-1,604256587;0,974110046;1,125136719;0,533380986;0,034009024;2,032044656;1,542455669;2,312791536;0,923611779;1,691579214
1997-Q1;-0,01753153;1,862250622;;0,570901131;0,303915839;377324,0535;;0,889122199;1,094454032;-0,377194255;0,839036355;6,414112486;0,560928494;0,335582871;1,644745127;0,631238841;-0,535561393;7,209740156;-0,395369789;-0,841579004;0,405812;;0,258161;;;0,46421678;-1,251111353;0,75236;;1,099180974;1,002376205;0,1824616;0,990942654;0,645560777;1,090973276;0,977035939;1,1790249;0,533504061;1,319174451;1,001561671;2,685025115;0,623449542;0,254521742;1,015318654;1,255106285;3,625719642;1,793340214;4,414953262;0,621085968;0,46806387
1997-Q2;2,884125218;2,961478617;;1,714354301;1,151480138;381668,865;;1,208287652;2,347896321;1,960099024;0,495596758;3,824034023;0,323404817;1,327081722;0,908618014;1,210765539;1,294704697;1,372424434;-0,32452368;4,209931027;1,224749;;1,240236;;;0,627410873;1,309338395;0,40985;;0,58849035;1,546782044;2,294779083;1,485834345;1,661978105;1,041229521;0,691822576;1,518402825;2,265829853;1,129631513;1,024139143;2,412160057;1,276888416;-0,76448277;0,907001669;1,717487195;4,202834212;0,845069653;0,600461707;2,973065713;3,550552773
1997-Q3;1,053058442;2,540749869;;1,595103859;0,784653059;384663,6414;;0,763379272;2,369164555;-0,245658135;1,215656037;1,070468591;1,232785318;0,67142846;1,300962327;1,135210979;0,341682942;-0,257965483;-0,679383788;1,763174709;0,711186;;0,776149;;;0,099423795;1,871090663;1,19283;;-0,037633401;0,881444397;1,900580061;1,658959823;1,250778573;1,45275968;1,234085521;2,357253706;0,881893622;1,183433842;0,896449332;-0,107436238;0,902581845;0,207093575;1,18948225;-0,282299164;2,693308853;0,679984498;-1,247558344;0,141335448;0,791744376
1997-Q4;3,169129562;2,337930777;;0,953433782;1,091080671;388860,6321;;2,012351731;2,045482837;-0,194719661;0,726955186;1,173202099;1,074385033;1,780133338;0,672324286;1,120175665;0,718877903;1,676092015;-0,173625038;0,286663252;1,1182;;1,126235;;;0,013815329;-0,513920728;1,60086;;1,784735335;0,556978064;2,479083051;-0,527163729;0,858743563;1,282980368;0,774451661;2,946020128;0,38255042;0,968322222;0,8518754;1,412751042;0,930212139;0,042159108;1,379162685;-0,013656432;3,13191919;1,197077698;2,886175782;1,446165615;-0,455994331
1998-Q1;2,38938153;2,075373719;;1,20090361;0,840875955;392130,4676;;0,395810753;-0,405949578;-0,562345785;1,026898476;3,726504834;0,750805164;-0,721675503;1,447666569;1,072219919;0,945330748;2,7752889;0,013075171;5,626878503;0,70657;;0,645633;;;0,262703844;-7,357209728;1,63007;;1,410628668;0,259883446;0,924655335;1,763971432;0,999375401;1,349037285;-1,921702951;-0,728759332;0,630603839;1,41241503;0,863226539;0,964863384;0,41761039;-1,22251802;0,876198914;1,507787696;0,818750442;0,688948887;-2,510129028;0,673375284;-6,818021985
1998-Q2;-0,028912705;1,433591266;;0,442313892;0,93049223;395779,2111;;1,361730799;2,002304607;0,493392579;0,972073678;2,398404484;1,073411183;0,560939403;1,535719128;3,511903992;-0,434128062;-0,267048575;0,266507969;-0,400834059;0,436228;;0,461225;0,37364;;0,141425317;-7,838990038;1,31074;-0,796542956;0,108854001;0,332521666;0,714785423;0,015629207;0,925820507;0,715690359;1,60378594;2,01816089;0,695522471;0,053398141;1,501335484;1,133135065;0,468614716;-0,441924884;1,1279904;-0,7552173;-0,565284443;0,71752196;10,15188443;0,917544576;-0,807932069
1998-Q3;0,726859301;0,927672642;;0,349172632;0,68883515;398505,4775;;0,545125566;-0,463898366;0,094748629;0,08431964;3,180815391;0,630602933;0,159167729;1,108503881;1,849443206;0,498318833;0,843737828;-0,057180188;-0,943527068;0,620097;;0,595494;0,67471;;-0,219033432;-1,114245198;1,81475;-1,407074898;0,887963924;0,292275574;0,516699414;-0,816661567;1,252764553;0,853584161;0,069816849;1,256142814;0,876550542;0,91021039;0,902313899;-1,793672171;0,715586366;0,182511071;0,944739553;1,837315059;-0,101684278;0,523815644;-0,379347299;1,888914041;1,747151805
